Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:04,30-05-2024 22:26:04,0.002s,PASSED
,,,,,,,
Test Cases/API/getContestTypesByName,,,,30-05-2024 22:26:04,30-05-2024 22:26:05,0.207s,PASSED
"response = sendRequest(findTestObject(""REST/getContestTypes"", [""id"":""cool""]))",,,,30-05-2024 22:26:04,30-05-2024 22:26:05,0.174s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.002s,PASSED
,,,,,,,
Test Cases/API/getEggsGroupById,,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.180s,PASSED
"response = sendRequest(findTestObject(""REST/getEggsGroup"", [""id"":""monster""]))",,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.147s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.001s,PASSED
,,,,,,,
Test Cases/API/getEggsGroupByName,,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.314s,PASSED
"response = sendRequest(findTestObject(""REST/getEggsGroup"", [""id"":""1""]))",,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.265s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:05,30-05-2024 22:26:05,0.001s,PASSED
,,,,,,,
Test Cases/API/getEncounterConditionValuesById,,,,30-05-2024 22:26:05,30-05-2024 22:26:06,0.515s,PASSED
"response = sendRequest(findTestObject(""REST/getEncouterConditionValue"", [""id"":""swarm-yes""]))",,,,30-05-2024 22:26:05,30-05-2024 22:26:06,0.483s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.001s,PASSED
,,,,,,,
Test Cases/API/getEncounterConditionValuesByName,,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.271s,PASSED
"response = sendRequest(findTestObject(""REST/getEncouterConditionValue"", [""id"":""1""]))",,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.238s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterConditionById,,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.305s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""1""]))",,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.268s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:06,30-05-2024 22:26:06,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterConditionByName,,,,30-05-2024 22:26:06,30-05-2024 22:26:07,0.300s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""swarm""]))",,,,30-05-2024 22:26:06,30-05-2024 22:26:07,0.261s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.002s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodById,,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.174s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""1""]))",,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.141s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.001s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodByName,,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.507s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""walk""]))",,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.476s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:07,30-05-2024 22:26:07,0.001s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerById,,,,30-05-2024 22:26:07,30-05-2024 22:26:08,0.275s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""1""]))",,,,30-05-2024 22:26:07,30-05-2024 22:26:08,0.242s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerByName,,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.205s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""level-up""]))",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.170s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.001s,PASSED
,,,,,,,
Test Cases/API/getGenderById,,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.214s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""1""]))",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.176s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenderByName,,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.172s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""male""]))",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.137s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenerationById,,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.275s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""1""]))",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.241s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:08,30-05-2024 22:26:08,0.001s,PASSED
,,,,,,,
Test Cases/API/getGenerationByName,,,,30-05-2024 22:26:08,30-05-2024 22:26:09,0.219s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""generation-i""]))",,,,30-05-2024 22:26:08,30-05-2024 22:26:09,0.188s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.001s,PASSED
,,,,,,,
Test Cases/API/getItemById,,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.274s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""2""]))",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.231s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.001s,PASSED
,,,,,,,
Test Cases/API/getItemByName,,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.172s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""safari-ball""]))",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.140s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.001s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaById,,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.269s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""5""]))",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.236s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:09,30-05-2024 22:26:09,0.001s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaByName,,,,30-05-2024 22:26:09,30-05-2024 22:26:10,0.200s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""valley-windworks-area""]))",,,,30-05-2024 22:26:09,30-05-2024 22:26:10,0.164s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationById,,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.264s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""mt-coronet""]))",,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.233s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.001s,PASSED
,,,,,,,
Test Cases/API/getLocationByName,,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.267s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.234s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:10,30-05-2024 22:26:10,0.001s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,30-05-2024 22:26:10,30-05-2024 22:26:11,1.243s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,30-05-2024 22:26:10,30-05-2024 22:26:11,1.202s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:11,30-05-2024 22:26:11,0.002s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,30-05-2024 22:26:11,30-05-2024 22:26:12,0.275s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,30-05-2024 22:26:11,30-05-2024 22:26:12,0.237s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.171s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.140s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.002s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.293s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.261s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.173s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.141s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.240s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.203s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:12,30-05-2024 22:26:12,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,30-05-2024 22:26:12,30-05-2024 22:26:13,0.198s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.154s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.193s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.151s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.176s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.139s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:13,30-05-2024 22:26:13,0.001s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,30-05-2024 22:26:13,30-05-2024 22:26:14,0.515s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,30-05-2024 22:26:13,30-05-2024 22:26:14,0.484s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:14,30-05-2024 22:26:14,0.002s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,30-05-2024 22:26:14,30-05-2024 22:26:14,0.255s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,30-05-2024 22:26:14,30-05-2024 22:26:14,0.225s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 22:26:14,30-05-2024 22:26:14,0.001s,PASSED
