Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:58:46,23-05-2024 23:58:58,12.722s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_FAQContact UsDo Not Sell My Personal In_260b45""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:58:58,23-05-2024 23:59:00,1.499s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:00,23-05-2024 23:59:00,0.103s,PASSED
,,,,,,,
Test Cases/KBB Header,Chrome 124.0.0.0,,,23-05-2024 23:59:00,23-05-2024 23:59:09,8.842s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:00,23-05-2024 23:59:01,0.546s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:01,23-05-2024 23:59:05,4.242s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/header_Accessible Menu - Main MenuCar Value_119c48""))",Chrome 124.0.0.0,,,23-05-2024 23:59:05,23-05-2024 23:59:09,3.870s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:09,23-05-2024 23:59:09,0.142s,PASSED
,,,,,,,
Test Cases/KBB Motorscycles,Chrome 124.0.0.0,,,23-05-2024 23:59:09,23-05-2024 23:59:17,8.206s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:09,23-05-2024 23:59:09,0.498s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:09,23-05-2024 23:59:15,5.919s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Kelley Knows Motorcycles, TooWere not e_1b716e""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:15,23-05-2024 23:59:17,1.646s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:17,23-05-2024 23:59:17,0.100s,PASSED
,,,,,,,
Test Cases/KBB New Car By Make,Chrome 124.0.0.0,,,23-05-2024 23:59:17,23-05-2024 23:59:24,6.937s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:17,23-05-2024 23:59:18,0.543s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:18,23-05-2024 23:59:22,4.626s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_New Cars by MakeFilter by MakeRecommend_3ab7fc""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:22,23-05-2024 23:59:24,1.624s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:24,23-05-2024 23:59:24,0.096s,PASSED
,,,,,,,
Test Cases/KBB Open page,Chrome 124.0.0.0,,,23-05-2024 23:59:24,23-05-2024 23:59:33,9.223s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:24,23-05-2024 23:59:24,0.498s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:24,23-05-2024 23:59:31,6.953s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Kelley Knows CarsFrom values to repairs_2ed6c9""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:31,23-05-2024 23:59:33,1.628s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:33,23-05-2024 23:59:33,0.100s,PASSED
,,,,,,,
Test Cases/KBB Owners Button,Chrome 124.0.0.0,,,23-05-2024 23:59:33,23-05-2024 23:59:43,10.261s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:33,23-05-2024 23:59:34,0.546s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:34,23-05-2024 23:59:39,5.666s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_My Cars Value""))",Chrome 124.0.0.0,,,23-05-2024 23:59:39,23-05-2024 23:59:41,1.561s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_Shop Cars for Sale""))",Chrome 124.0.0.0,,,23-05-2024 23:59:41,23-05-2024 23:59:43,2.329s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:59:43,23-05-2024 23:59:43,0.109s,PASSED
,,,,,,,
Test Cases/KBB Shop Smart Section,Chrome 124.0.0.0,,,23-05-2024 23:59:43,24-05-2024 00:00:01,17.942s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:59:43,23-05-2024 23:59:44,0.552s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,23-05-2024 23:59:44,23-05-2024 23:59:50,5.714s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Shop SmartLet Kelley Help You Shop Like_3c8d09""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:50,23-05-2024 23:59:53,3.539s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Start with Your Current Car Get an esti_fc61f8""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:53,23-05-2024 23:59:55,1.995s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Recommended for You2024 Chevrolet Silve_87628b""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:55,23-05-2024 23:59:57,1.998s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Get an Instant Cash OfferUse it to purc_7f8737""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:57,23-05-2024 23:59:59,1.998s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Know Your ScoreCar shopping Check your _71532d""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:59:59,24-05-2024 00:00:01,1.995s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,24-05-2024 00:00:01,24-05-2024 00:00:01,0.106s,PASSED
,,,,,,,
Test Cases/KBB Your Car Guide,Chrome 124.0.0.0,,,24-05-2024 00:00:01,24-05-2024 00:00:16,14.373s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,24-05-2024 00:00:01,24-05-2024 00:00:02,0.541s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 124.0.0.0,,,24-05-2024 00:00:02,24-05-2024 00:00:14,12.058s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Your Car Guide""), 0)",Chrome 124.0.0.0,,,24-05-2024 00:00:14,24-05-2024 00:00:16,1.630s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,24-05-2024 00:00:16,24-05-2024 00:00:16,0.103s,PASSED
