Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/API/getLocationByName,,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.179s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.002s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.187s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:19,27-05-2024 17:39:19,0.002s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,27-05-2024 17:39:19,27-05-2024 17:39:20,0.231s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.200s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.002s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.287s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.260s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.201s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.177s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:20,27-05-2024 17:39:20,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,27-05-2024 17:39:20,27-05-2024 17:39:21,1.190s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,27-05-2024 17:39:20,27-05-2024 17:39:21,1.159s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:21,27-05-2024 17:39:21,0.002s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,27-05-2024 17:39:21,27-05-2024 17:39:22,1.093s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,27-05-2024 17:39:21,27-05-2024 17:39:22,1.067s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:22,27-05-2024 17:39:22,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,27-05-2024 17:39:22,27-05-2024 17:39:23,0.192s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.161s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.183s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.150s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.231s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.199s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.001s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.174s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.149s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:23,27-05-2024 17:39:23,0.003s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,27-05-2024 17:39:23,27-05-2024 17:39:24,0.235s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,27-05-2024 17:39:23,27-05-2024 17:39:24,0.210s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:39:24,27-05-2024 17:39:24,0.002s,PASSED
