Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/API/getEvolutionTriggerById,,,,30-05-2024 15:07:24,30-05-2024 15:07:25,1.309s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""1""]))",,,,30-05-2024 15:07:24,30-05-2024 15:07:25,1.260s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:25,30-05-2024 15:07:25,0.001s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerByName,,,,30-05-2024 15:07:25,30-05-2024 15:07:27,1.740s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""level-up""]))",,,,30-05-2024 15:07:25,30-05-2024 15:07:27,1.710s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:27,30-05-2024 15:07:27,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenderById,,,,30-05-2024 15:07:27,30-05-2024 15:07:28,1.645s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""1""]))",,,,30-05-2024 15:07:27,30-05-2024 15:07:28,1.612s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:28,30-05-2024 15:07:28,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenderByName,,,,30-05-2024 15:07:28,30-05-2024 15:07:29,0.337s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""male""]))",,,,30-05-2024 15:07:28,30-05-2024 15:07:29,0.309s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:29,30-05-2024 15:07:29,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenerationById,,,,30-05-2024 15:07:29,30-05-2024 15:07:29,0.346s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""1""]))",,,,30-05-2024 15:07:29,30-05-2024 15:07:29,0.318s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:29,30-05-2024 15:07:29,0.002s,PASSED
,,,,,,,
Test Cases/API/getGenerationByName,,,,30-05-2024 15:07:29,30-05-2024 15:07:31,1.403s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""generation-i""]))",,,,30-05-2024 15:07:29,30-05-2024 15:07:31,1.359s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:31,30-05-2024 15:07:31,0.002s,PASSED
,,,,,,,
Test Cases/API/getItemById,,,,30-05-2024 15:07:31,30-05-2024 15:07:32,1.448s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""2""]))",,,,30-05-2024 15:07:31,30-05-2024 15:07:32,1.400s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:32,30-05-2024 15:07:32,0.002s,PASSED
,,,,,,,
Test Cases/API/getItemByName,,,,30-05-2024 15:07:32,30-05-2024 15:07:33,1.364s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""safari-ball""]))",,,,30-05-2024 15:07:32,30-05-2024 15:07:33,1.336s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:33,30-05-2024 15:07:33,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaById,,,,30-05-2024 15:07:33,30-05-2024 15:07:35,1.532s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""5""]))",,,,30-05-2024 15:07:33,30-05-2024 15:07:35,1.491s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:35,30-05-2024 15:07:35,0.002s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaByName,,,,30-05-2024 15:07:35,30-05-2024 15:07:36,1.480s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""valley-windworks-area""]))",,,,30-05-2024 15:07:35,30-05-2024 15:07:36,1.451s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:36,30-05-2024 15:07:36,0.001s,PASSED
,,,,,,,
Test Cases/API/getLocationById,,,,30-05-2024 15:07:36,30-05-2024 15:07:38,1.285s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""mt-coronet""]))",,,,30-05-2024 15:07:36,30-05-2024 15:07:38,1.260s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:38,30-05-2024 15:07:38,0.003s,PASSED
,,,,,,,
Test Cases/API/getLocationByName,,,,30-05-2024 15:07:38,30-05-2024 15:07:38,0.204s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,30-05-2024 15:07:38,30-05-2024 15:07:38,0.168s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:38,30-05-2024 15:07:38,0.001s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,30-05-2024 15:07:38,30-05-2024 15:07:39,1.323s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,30-05-2024 15:07:38,30-05-2024 15:07:39,1.292s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:39,30-05-2024 15:07:39,0.003s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,30-05-2024 15:07:39,30-05-2024 15:07:42,2.321s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,30-05-2024 15:07:39,30-05-2024 15:07:42,2.288s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.170s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.147s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.001s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.474s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.453s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.001s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.192s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.160s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:42,30-05-2024 15:07:42,0.002s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,30-05-2024 15:07:42,30-05-2024 15:07:44,1.416s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,30-05-2024 15:07:42,30-05-2024 15:07:44,1.383s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.002s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.212s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.169s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.205s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.171s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.001s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.204s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.176s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:44,30-05-2024 15:07:44,0.002s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,30-05-2024 15:07:44,30-05-2024 15:07:46,1.249s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,30-05-2024 15:07:44,30-05-2024 15:07:46,1.223s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:46,30-05-2024 15:07:46,0.003s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,30-05-2024 15:07:46,30-05-2024 15:07:46,0.217s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,30-05-2024 15:07:46,30-05-2024 15:07:46,0.187s,PASSED
"verifyResponseStatusCode(response, 200)",,,,30-05-2024 15:07:46,30-05-2024 15:07:46,0.001s,PASSED
