Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""1""]))",,,,27-05-2024 17:28:44,27-05-2024 17:28:45,1.121s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:45,27-05-2024 17:28:45,0.005s,PASSED
,,,,,,,
Test Cases/API/getEncouterConditionByName,,,,27-05-2024 17:28:45,27-05-2024 17:28:45,0.500s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterCondition"", [""id"":""swarm""]))",,,,27-05-2024 17:28:45,27-05-2024 17:28:45,0.459s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:45,27-05-2024 17:28:45,0.000s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodById,,,,27-05-2024 17:28:45,27-05-2024 17:28:46,0.271s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""1""]))",,,,27-05-2024 17:28:45,27-05-2024 17:28:46,0.245s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:46,27-05-2024 17:28:46,0.001s,PASSED
,,,,,,,
Test Cases/API/getEncouterMethodByName,,,,27-05-2024 17:28:46,27-05-2024 17:28:46,0.219s,PASSED
"response = sendRequest(findTestObject(""REST/getEncounterMethod"", [""id"":""walk""]))",,,,27-05-2024 17:28:46,27-05-2024 17:28:46,0.185s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:46,27-05-2024 17:28:46,0.002s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerById,,,,27-05-2024 17:28:46,27-05-2024 17:28:47,1.250s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""1""]))",,,,27-05-2024 17:28:46,27-05-2024 17:28:47,1.210s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:47,27-05-2024 17:28:47,0.000s,PASSED
,,,,,,,
Test Cases/API/getEvolutionTriggerByName,,,,27-05-2024 17:28:47,27-05-2024 17:28:47,0.242s,PASSED
"response = sendRequest(findTestObject(""REST/getEvolutionTrigger"", [""id"":""level-up""]))",,,,27-05-2024 17:28:47,27-05-2024 17:28:47,0.191s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:47,27-05-2024 17:28:47,0.000s,PASSED
,,,,,,,
Test Cases/API/getGenderById,,,,27-05-2024 17:28:47,27-05-2024 17:28:48,1.173s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""1""]))",,,,27-05-2024 17:28:47,27-05-2024 17:28:48,1.133s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:48,27-05-2024 17:28:48,0.008s,PASSED
,,,,,,,
Test Cases/API/getGenderByName,,,,27-05-2024 17:28:48,27-05-2024 17:28:49,0.579s,PASSED
"response = sendRequest(findTestObject(""REST/getGender"", [""id"":""male""]))",,,,27-05-2024 17:28:49,27-05-2024 17:28:49,0.529s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:49,27-05-2024 17:28:49,0.008s,PASSED
,,,,,,,
Test Cases/API/getGenerationById,,,,27-05-2024 17:28:49,27-05-2024 17:28:49,0.261s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""1""]))",,,,27-05-2024 17:28:49,27-05-2024 17:28:49,0.217s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:49,27-05-2024 17:28:49,0.003s,PASSED
,,,,,,,
Test Cases/API/getGenerationByName,,,,27-05-2024 17:28:49,27-05-2024 17:28:51,1.265s,PASSED
"response = sendRequest(findTestObject(""REST/getGeneration"", [""id"":""generation-i""]))",,,,27-05-2024 17:28:49,27-05-2024 17:28:51,1.216s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:51,27-05-2024 17:28:51,0.010s,PASSED
,,,,,,,
Test Cases/API/getItemById,,,,27-05-2024 17:28:51,27-05-2024 17:28:51,0.228s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""2""]))",,,,27-05-2024 17:28:51,27-05-2024 17:28:51,0.184s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:51,27-05-2024 17:28:51,0.004s,PASSED
,,,,,,,
Test Cases/API/getItemByName,,,,27-05-2024 17:28:51,27-05-2024 17:28:52,1.228s,PASSED
"response = sendRequest(findTestObject(""REST/getItem"", [""id"":""safari-ball""]))",,,,27-05-2024 17:28:51,27-05-2024 17:28:52,1.187s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:52,27-05-2024 17:28:52,0.008s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaById,,,,27-05-2024 17:28:52,27-05-2024 17:28:53,1.192s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""5""]))",,,,27-05-2024 17:28:52,27-05-2024 17:28:53,1.150s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:53,27-05-2024 17:28:53,0.003s,PASSED
,,,,,,,
Test Cases/API/getLocationAreaByName,,,,27-05-2024 17:28:53,27-05-2024 17:28:54,1.169s,PASSED
"response = sendRequest(findTestObject(""REST/getLocationArea"", [""id"":""valley-windworks-area""]))",,,,27-05-2024 17:28:53,27-05-2024 17:28:54,1.128s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:54,27-05-2024 17:28:54,0.003s,PASSED
,,,,,,,
Test Cases/API/getLocationById,,,,27-05-2024 17:28:54,27-05-2024 17:28:56,1.169s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""mt-coronet""]))",,,,27-05-2024 17:28:54,27-05-2024 17:28:56,1.117s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.006s,PASSED
,,,,,,,
Test Cases/API/getLocationByName,,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.234s,PASSED
"response = sendRequest(findTestObject(""REST/getLocation"", [""id"":""6""]))",,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.185s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.008s,PASSED
,,,,,,,
Test Cases/API/getMoveById,,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.475s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""6""]))",,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.423s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:56,27-05-2024 17:28:56,0.009s,PASSED
,,,,,,,
Test Cases/API/getMoveByName,,,,27-05-2024 17:28:56,27-05-2024 17:28:57,0.227s,PASSED
"response = sendRequest(findTestObject(""REST/getMoves"", [""id"":""pound""]))",,,,27-05-2024 17:28:56,27-05-2024 17:28:57,0.187s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.000s,PASSED
,,,,,,,
Test Cases/API/getPokedexById,,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.470s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""5""]))",,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.445s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.000s,PASSED
,,,,,,,
Test Cases/API/getPokedexByName,,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.213s,PASSED
"response = sendRequest(findTestObject(""REST/getPokedex"", [""id"":""kanto""]))",,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.164s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:57,27-05-2024 17:28:57,0.004s,PASSED
,,,,,,,
Test Cases/API/getRegionById,,,,27-05-2024 17:28:57,27-05-2024 17:28:58,1.165s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""kanto""]))",,,,27-05-2024 17:28:57,27-05-2024 17:28:58,1.129s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:28:58,27-05-2024 17:28:58,0.006s,PASSED
,,,,,,,
Test Cases/API/getRegionByName,,,,27-05-2024 17:28:58,27-05-2024 17:29:00,1.189s,PASSED
"response = sendRequest(findTestObject(""REST/getRegion"", [""id"":""1""]))",,,,27-05-2024 17:28:58,27-05-2024 17:29:00,1.149s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.000s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemon,,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.224s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""1""]))",,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.167s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.000s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonById,,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.484s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""2""]))",,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.418s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:00,27-05-2024 17:29:00,0.000s,PASSED
,,,,,,,
Test Cases/API/getSinglePokemonByName,,,,27-05-2024 17:29:00,27-05-2024 17:29:01,0.268s,PASSED
"response = sendRequest(findTestObject(""REST/getSinglePokemon"", [""id"":""pikachu""]))",,,,27-05-2024 17:29:00,27-05-2024 17:29:01,0.242s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:01,27-05-2024 17:29:01,0.000s,PASSED
,,,,,,,
Test Cases/API/getVersionById,,,,27-05-2024 17:29:01,27-05-2024 17:29:02,1.191s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""1""]))",,,,27-05-2024 17:29:01,27-05-2024 17:29:02,1.153s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:02,27-05-2024 17:29:02,0.000s,PASSED
,,,,,,,
Test Cases/API/getVersionByName,,,,27-05-2024 17:29:02,27-05-2024 17:29:03,1.358s,PASSED
"response = sendRequest(findTestObject(""REST/getVersion"", [""id"":""red""]))",,,,27-05-2024 17:29:02,27-05-2024 17:29:03,1.334s,PASSED
"verifyResponseStatusCode(response, 200)",,,,27-05-2024 17:29:03,27-05-2024 17:29:03,0.000s,PASSED
