Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Window App,,,,30-05-2024 23:35:05,30-05-2024 23:35:06,1.614s,PASSED
,,,,,,,
Test Cases/Start Notepad,,,,30-05-2024 23:35:05,30-05-2024 23:35:06,1.463s,PASSED
"startApplicationWithTitle(""C:\Windows\System32\notepad.exe"", """")",,,,30-05-2024 23:35:05,30-05-2024 23:35:06,1.162s,PASSED
closeApplication(),,,,30-05-2024 23:35:06,30-05-2024 23:35:06,0.076s,PASSED
