Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Topaz  Numby""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:30:18,29-05-2024 17:30:21,2.741s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:30:21,29-05-2024 17:30:21,0.251s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/LuongTu,Chrome 125.0.0.0,,,29-05-2024 17:30:21,29-05-2024 17:30:35,13.392s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:30:22,29-05-2024 17:30:22,0.743s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:30:22,29-05-2024 17:30:33,10.468s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image (3)""))",Chrome 125.0.0.0,,,29-05-2024 17:30:33,29-05-2024 17:30:34,1.564s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Sparkle""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:30:34,29-05-2024 17:30:35,0.399s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:30:35,29-05-2024 17:30:35,0.150s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/Phong,Chrome 125.0.0.0,,,29-05-2024 17:30:35,29-05-2024 17:30:50,15.315s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:30:35,29-05-2024 17:30:36,0.637s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:30:36,29-05-2024 17:30:48,12.438s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image (2)""))",Chrome 125.0.0.0,,,29-05-2024 17:30:48,29-05-2024 17:30:50,1.588s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Huohuo""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:30:50,29-05-2024 17:30:50,0.411s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:30:50,29-05-2024 17:30:50,0.192s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/SoHoa,Chrome 125.0.0.0,,,29-05-2024 17:30:50,29-05-2024 17:31:06,15.796s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:30:50,29-05-2024 17:30:51,0.718s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:30:51,29-05-2024 17:31:03,12.422s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image (6)""))",Chrome 125.0.0.0,,,29-05-2024 17:31:03,29-05-2024 17:31:05,1.624s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Nh Khai Ph (S o)""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:31:05,29-05-2024 17:31:06,0.816s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:31:06,29-05-2024 17:31:06,0.158s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/VatLy,Chrome 125.0.0.0,,,29-05-2024 17:31:06,29-05-2024 17:31:23,17.033s,PASSED
